"geoid","measure","value","region_type","year","measure_type"
"51059421900","At-Risk Medium proportion",0.0790553039447585,"tract",2022,"proportion"
"51059421900","Food Insecure proportion",0.344219560672463,"tract",2022,"proportion"
"51059421900","Food Secure proportion",0.321676260193162,"tract",2022,"proportion"
"51059422000","At-Risk High households",37,"tract",2022,"count"
"51059422000","At-Risk Low households",107,"tract",2022,"count"
"51059422000","At-Risk Medium households",90,"tract",2022,"count"
"51059422000","Food Insecure households",237,"tract",2022,"count"
"51059422000","Food Secure households",751,"tract",2022,"count"
"51059422000","Total households",1221,"tract",2022,"count"
"51059422000","At-Risk High proportion",0.0301609975720832,"tract",2022,"proportion"
"51059422000","At-Risk Low proportion",0.0874381578882313,"tract",2022,"proportion"
"51059422000","At-Risk Medium proportion",0.0733027795269641,"tract",2022,"proportion"
"51059422000","Food Insecure proportion",0.194222993832527,"tract",2022,"proportion"
"51059422000","Food Secure proportion",0.614875071180194,"tract",2022,"proportion"
"51059422101","At-Risk High households",149,"tract",2022,"count"
"51059422101","At-Risk Low households",170,"tract",2022,"count"
"51059422101","At-Risk Medium households",103,"tract",2022,"count"
"51059422101","Food Insecure households",563,"tract",2022,"count"
"51059422101","Food Secure households",1402,"tract",2022,"count"
"51059422101","Total households",2387,"tract",2022,"count"
"51059422101","At-Risk High proportion",0.0624935265353414,"tract",2022,"proportion"
"51059422101","At-Risk Low proportion",0.0712147126643878,"tract",2022,"proportion"
"51059422101","At-Risk Medium proportion",0.0432242304914735,"tract",2022,"proportion"
"51059422101","Food Insecure proportion",0.235652506319936,"tract",2022,"proportion"
"51059422101","Food Secure proportion",0.587415023988861,"tract",2022,"proportion"
"51059422102","At-Risk High households",91,"tract",2022,"count"
"51059422102","At-Risk Low households",210,"tract",2022,"count"
"51059422102","At-Risk Medium households",144,"tract",2022,"count"
"51059422102","Food Insecure households",288,"tract",2022,"count"
"51059422102","Food Secure households",1339,"tract",2022,"count"
"51059422102","Total households",2072,"tract",2022,"count"
"51059422102","At-Risk High proportion",0.0439297723149893,"tract",2022,"proportion"
"51059422102","At-Risk Low proportion",0.101329088058682,"tract",2022,"proportion"
"51059422102","At-Risk Medium proportion",0.0695146509584875,"tract",2022,"proportion"
"51059422102","Food Insecure proportion",0.13891341104675,"tract",2022,"proportion"
"51059422102","Food Secure proportion",0.646313077621092,"tract",2022,"proportion"
"51059422201","At-Risk High households",86,"tract",2022,"count"
"51059422201","At-Risk Low households",153,"tract",2022,"count"
"51059422201","At-Risk Medium households",83,"tract",2022,"count"
"51059422201","Food Insecure households",181,"tract",2022,"count"
"51059422201","Food Secure households",837,"tract",2022,"count"
"51059422201","Total households",1338,"tract",2022,"count"
"51059422201","At-Risk High proportion",0.0639227530758399,"tract",2022,"proportion"
"51059422201","At-Risk Low proportion",0.1142065294883,"tract",2022,"proportion"
"51059422201","At-Risk Medium proportion",0.0618098961182488,"tract",2022,"proportion"
"51059422201","Food Insecure proportion",0.134883049511878,"tract",2022,"proportion"
"51059422201","Food Secure proportion",0.625177771805734,"tract",2022,"proportion"
"51059422202","At-Risk High households",117,"tract",2022,"count"
"51059422202","At-Risk Low households",238,"tract",2022,"count"
"51059422202","At-Risk Medium households",139,"tract",2022,"count"
"51059422202","Food Insecure households",568,"tract",2022,"count"
"51059422202","Food Secure households",1248,"tract",2022,"count"
"51059422202","Total households",2310,"tract",2022,"count"
"51059422202","At-Risk High proportion",0.0506274624456557,"tract",2022,"proportion"
"51059422202","At-Risk Low proportion",0.102849123433372,"tract",2022,"proportion"
"51059422202","At-Risk Medium proportion",0.0600944713235905,"tract",2022,"proportion"
"51059422202","Food Insecure proportion",0.245991794397431,"tract",2022,"proportion"
"51059422202","Food Secure proportion",0.540437148399951,"tract",2022,"proportion"
"51059422301","At-Risk High households",69,"tract",2022,"count"
"51059422301","At-Risk Low households",158,"tract",2022,"count"
"51059422301","At-Risk Medium households",22,"tract",2022,"count"
"51059422301","Food Insecure households",119,"tract",2022,"count"
"51059422301","Food Secure households",886,"tract",2022,"count"
"51059422301","Total households",1254,"tract",2022,"count"
"51059422301","At-Risk High proportion",0.0550805726330782,"tract",2022,"proportion"
"51059422301","At-Risk Low proportion",0.126172981149603,"tract",2022,"proportion"
"51059422301","At-Risk Medium proportion",0.0175372617302912,"tract",2022,"proportion"
"51059422301","Food Insecure proportion",0.0948665416178562,"tract",2022,"proportion"
"51059422301","Food Secure proportion",0.706342642869171,"tract",2022,"proportion"
"51059422302","At-Risk High households",215,"tract",2022,"count"
"51059422302","At-Risk Low households",290,"tract",2022,"count"
"51059422302","At-Risk Medium households",56,"tract",2022,"count"
"51059422302","Food Insecure households",558,"tract",2022,"count"
"51059422302","Food Secure households",1640,"tract",2022,"count"
"51059422302","Total households",2759,"tract",2022,"count"
"51059422302","At-Risk High proportion",0.0780576711972824,"tract",2022,"proportion"
"51059422302","At-Risk Low proportion",0.105000310065038,"tract",2022,"proportion"
"51059422302","At-Risk Medium proportion",0.0204002967124279,"tract",2022,"proportion"
"51059422302","Food Insecure proportion",0.202215041778377,"tract",2022,"proportion"
"51059422302","Food Secure proportion",0.594326680246875,"tract",2022,"proportion"
"51059422401","At-Risk High households",54,"tract",2022,"count"
"51059422401","At-Risk Low households",102,"tract",2022,"count"
"51059422401","At-Risk Medium households",55,"tract",2022,"count"
"51059422401","Food Insecure households",108,"tract",2022,"count"
"51059422401","Food Secure households",857,"tract",2022,"count"
"51059422401","Total households",1176,"tract",2022,"count"
"51059422401","At-Risk High proportion",0.0459000172948667,"tract",2022,"proportion"
"51059422401","At-Risk Low proportion",0.0869569389677429,"tract",2022,"proportion"
"51059422401","At-Risk Medium proportion",0.0470915008054857,"tract",2022,"proportion"
"51059422401","Food Insecure proportion",0.0918421032669484,"tract",2022,"proportion"
"51059422401","Food Secure proportion",0.728209439664956,"tract",2022,"proportion"
"51059422402","At-Risk High households",141,"tract",2022,"count"
"51059422402","At-Risk Low households",206,"tract",2022,"count"
"51059422402","At-Risk Medium households",83,"tract",2022,"count"
"51059422402","Food Insecure households",319,"tract",2022,"count"
"51059422402","Food Secure households",1404,"tract",2022,"count"
"51059422402","Total households",2152,"tract",2022,"count"
"51059422402","At-Risk High proportion",0.0654832806542542,"tract",2022,"proportion"
"51059422402","At-Risk Low proportion",0.0955156599632595,"tract",2022,"proportion"
"51059422402","At-Risk Medium proportion",0.0387424381445774,"tract",2022,"proportion"
"51059422402","Food Insecure proportion",0.14815589789929,"tract",2022,"proportion"
"51059422402","Food Secure proportion",0.652102723338619,"tract",2022,"proportion"
"51059422403","At-Risk High households",15,"tract",2022,"count"
"51059422403","At-Risk Low households",54,"tract",2022,"count"
"51059422403","At-Risk Medium households",26,"tract",2022,"count"
"51059422403","Food Insecure households",56,"tract",2022,"count"
"51059422403","Food Secure households",807,"tract",2022,"count"
"51059422403","Total households",959,"tract",2022,"count"
"51059422403","At-Risk High proportion",0.0160918853977606,"tract",2022,"proportion"
"51059422403","At-Risk Low proportion",0.0566660557044957,"tract",2022,"proportion"
"51059422403","At-Risk Medium proportion",0.027591997756005,"tract",2022,"proportion"
"51059422403","Food Insecure proportion",0.0584538833680185,"tract",2022,"proportion"
"51059422403","Food Secure proportion",0.84119617777372,"tract",2022,"proportion"
"51059430101","At-Risk High households",23,"tract",2022,"count"
"51059430101","At-Risk Low households",77,"tract",2022,"count"
"51059430101","At-Risk Medium households",60,"tract",2022,"count"
"51059430101","Food Insecure households",114,"tract",2022,"count"
"51059430101","Food Secure households",1228,"tract",2022,"count"
"51059430101","Total households",1503,"tract",2022,"count"
"51059430101","At-Risk High proportion",0.0156315394104047,"tract",2022,"proportion"
"51059430101","At-Risk Low proportion",0.0513638756625725,"tract",2022,"proportion"
"51059430101","At-Risk Medium proportion",0.0400926676812988,"tract",2022,"proportion"
"51059430101","Food Insecure proportion",0.0757928135473617,"tract",2022,"proportion"
"51059430101","Food Secure proportion",0.817119103698362,"tract",2022,"proportion"
"51059430102","At-Risk High households",43,"tract",2022,"count"
"51059430102","At-Risk Low households",114,"tract",2022,"count"
"51059430102","At-Risk Medium households",89,"tract",2022,"count"
"51059430102","Food Insecure households",174,"tract",2022,"count"
"51059430102","Food Secure households",622,"tract",2022,"count"
"51059430102","Total households",1042,"tract",2022,"count"
"51059430102","At-Risk High proportion",0.0410669614660863,"tract",2022,"proportion"
"51059430102","At-Risk Low proportion",0.109640353186112,"tract",2022,"proportion"
"51059430102","At-Risk Medium proportion",0.0853323757167695,"tract",2022,"proportion"
"51059430102","Food Insecure proportion",0.167017286461709,"tract",2022,"proportion"
"51059430102","Food Secure proportion",0.596943023169323,"tract",2022,"proportion"
"51059430201","At-Risk High households",30,"tract",2022,"count"
"51059430201","At-Risk Low households",114,"tract",2022,"count"
"51059430201","At-Risk Medium households",112,"tract",2022,"count"
"51059430201","Food Insecure households",188,"tract",2022,"count"
"51059430201","Food Secure households",960,"tract",2022,"count"
"51059430201","Total households",1404,"tract",2022,"count"
"51059430201","At-Risk High proportion",0.0214041403224501,"tract",2022,"proportion"
"51059430201","At-Risk Low proportion",0.0811179891217123,"tract",2022,"proportion"
"51059430201","At-Risk Medium proportion",0.0800289163372727,"tract",2022,"proportion"
"51059430201","Food Insecure proportion",0.133956933326948,"tract",2022,"proportion"
"51059430201","Food Secure proportion",0.683492020891617,"tract",2022,"proportion"
"51059430202","At-Risk High households",36,"tract",2022,"count"
"51059430202","At-Risk Low households",119,"tract",2022,"count"
"51059430202","At-Risk Medium households",109,"tract",2022,"count"
"51059430202","Food Insecure households",228,"tract",2022,"count"
"51059430202","Food Secure households",1190,"tract",2022,"count"
"51059430202","Total households",1682,"tract",2022,"count"
"51059430202","At-Risk High proportion",0.0216860220499507,"tract",2022,"proportion"
"51059430202","At-Risk Low proportion",0.0707098488356508,"tract",2022,"proportion"
"51059430202","At-Risk Medium proportion",0.0645376123236154,"tract",2022,"proportion"
"51059430202","Food Insecure proportion",0.135650392351775,"tract",2022,"proportion"
"51059430202","Food Secure proportion",0.707416124439008,"tract",2022,"proportion"
"51059430203","At-Risk High households",7,"tract",2022,"count"
"51059430203","At-Risk Low households",52,"tract",2022,"count"
"51059430203","At-Risk Medium households",50,"tract",2022,"count"
"51059430203","Food Insecure households",123,"tract",2022,"count"
"51059430203","Food Secure households",651,"tract",2022,"count"
"51059430203","Total households",883,"tract",2022,"count"
"51059430203","At-Risk High proportion",0.00828752949013679,"tract",2022,"proportion"
"51059430203","At-Risk Low proportion",0.0589789435375784,"tract",2022,"proportion"
"51059430203","At-Risk Medium proportion",0.0564446084010429,"tract",2022,"proportion"
"51059430203","Food Insecure proportion",0.138835458797509,"tract",2022,"proportion"
"51059430203","Food Secure proportion",0.737453459773733,"tract",2022,"proportion"
"51059430400","At-Risk High households",51,"tract",2022,"count"
"51059430400","At-Risk Low households",176,"tract",2022,"count"
"51059430400","At-Risk Medium households",99,"tract",2022,"count"
"51059430400","Food Insecure households",299,"tract",2022,"count"
"51059430400","Food Secure households",1571,"tract",2022,"count"
"51059430400","Total households",2196,"tract",2022,"count"
"51059430400","At-Risk High proportion",0.023217577557704,"tract",2022,"proportion"
"51059430400","At-Risk Low proportion",0.0803422853704983,"tract",2022,"proportion"
"51059430400","At-Risk Medium proportion",0.0449029825357396,"tract",2022,"proportion"
